date,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,pressureError,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation,precipType,cloudCoverError
2017-04-16T12:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2017-04-16T12:47:08Z,2017-04-17T02:07:30Z,0.67,0,0,NA,0,67.8,1492380000,54.55,1492416000,67.8,1492380000,54.55,1492416000,25.2,0.35,1016.13,NA,1.57,12.86,1492383600,177,0.23,9,1492369200,10,40.79,2017-04-16T11:00:00Z,67.8,2017-04-16T22:00:00Z,40.79,2017-04-16T11:00:00Z,67.8,2017-04-16T22:00:00Z,NA,NA,NA
2017-04-17T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-04-17T12:45:40Z,2017-04-18T02:08:32Z,0.7,0,0,NA,0,68.35,1492466400,50.99,1492502400,68.35,1492466400,50.99,1492502400,26.1,0.27,1011.51,NA,1.6,17.17,1492434000,225,0.49,7,1492459200,10,54.24,2017-04-18T05:00:00Z,68.35,2017-04-17T22:00:00Z,54.24,2017-04-18T05:00:00Z,68.35,2017-04-17T22:00:00Z,NA,NA,NA
2017-04-18T12:00:00Z,Rain starting in the evening.,rain,2017-04-18T12:44:12Z,2017-04-19T02:09:34Z,0.73,0.0109,0.0902,2017-04-19T03:00:00Z,0.64,63.7,1492542000,42.06,1492585200,63.7,1492542000,40.9,1492574400,36.83,0.53,1011.67,NA,0.56,20.95,1492563600,258,0.7,7,1492542000,9.72,42.33,2017-04-19T05:00:00Z,63.7,2017-04-18T19:00:00Z,40.9,2017-04-19T04:00:00Z,63.7,2017-04-18T19:00:00Z,NA,rain,NA
2017-04-19T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-04-19T12:42:45Z,2017-04-20T02:10:36Z,0.76,0.0018,0.025,2017-04-19T06:00:00Z,0.67,57.15,1492646400,43,1492689600,57.15,1492646400,43,1492689600,34.07,0.6,1020.63,NA,0.98,11.38,1492635600,280,0.56,8,1492628400,9.97,42.06,2017-04-19T07:00:00Z,57.15,2017-04-20T00:00:00Z,42.06,2017-04-19T07:00:00Z,57.15,2017-04-20T00:00:00Z,NA,rain,NA
2017-04-20T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-20T12:41:18Z,2017-04-21T02:11:38Z,0.8,0.0032,0.016,2017-04-21T03:00:00Z,0.52,54.18,1492707600,36.75,1492776000,54.18,1492707600,36.75,1492776000,32.38,0.59,1017.64,NA,1.02,17.1,1492732800,332,0.44,5,1492707600,9.85,40.4,2017-04-21T05:00:00Z,54.18,2017-04-20T17:00:00Z,37.93,2017-04-21T05:00:00Z,54.18,2017-04-20T17:00:00Z,NA,rain,NA
2017-04-21T12:00:00Z,Mostly cloudy until afternoon.,partly-cloudy-day,2017-04-21T12:39:53Z,2017-04-22T02:12:40Z,0.83,4e-4,0.0029,2017-04-21T06:00:00Z,0.28,50.57,1492815600,34.38,1492862400,50.57,1492815600,34.38,1492862400,26.59,0.54,1023.03,NA,3.07,15.34,1492812000,318,0.42,8,1492801200,9.93,36.75,2017-04-21T12:00:00Z,50.57,2017-04-21T23:00:00Z,36.75,2017-04-21T12:00:00Z,50.57,2017-04-21T23:00:00Z,NA,rain,NA
2017-04-22T12:00:00Z,Clear throughout the day.,clear-day,2017-04-22T12:38:29Z,2017-04-23T02:13:42Z,0.86,0,0,NA,0,61.2,1492905600,47.5,1492948800,61.2,1492905600,47.5,1492948800,24.6,0.42,1021.45,NA,1.05,11.53,1492884000,161,0.04,9,1492887600,10,34.38,2017-04-22T12:00:00Z,61.2,2017-04-23T00:00:00Z,34.38,2017-04-22T12:00:00Z,61.2,2017-04-23T00:00:00Z,NA,NA,NA
2017-04-23T12:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-day,2017-04-23T12:37:06Z,2017-04-24T02:14:45Z,0.9,4e-4,0.0064,2017-04-24T02:00:00Z,0.21,67.41,1492974000,44.16,1493035200,67.41,1492974000,44.16,1493035200,30.31,0.4,1009.6,NA,1.05,18.62,1492992000,199,0.34,9,1492974000,10,47.5,2017-04-23T12:00:00Z,67.41,2017-04-23T19:00:00Z,47.5,2017-04-23T12:00:00Z,67.41,2017-04-23T19:00:00Z,NA,rain,NA
2017-04-24T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-24T12:35:43Z,2017-04-25T02:15:47Z,0.93,0.0017,0.009,2017-04-24T21:00:00Z,0.46,52.08,1493056800,38.87,1493114400,52.08,1493056800,38.87,1493114400,35.58,0.65,1005.36,NA,0.28,14.14,1493067600,303,0.54,6,1493064000,9.89,42.27,2017-04-25T05:00:00Z,52.08,2017-04-24T18:00:00Z,42.27,2017-04-25T05:00:00Z,52.08,2017-04-24T18:00:00Z,NA,rain,NA
2017-04-25T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-25T12:34:22Z,2017-04-26T02:16:49Z,0.97,0.0056,0.0258,2017-04-25T06:00:00Z,0.53,47.3,1493161200,37.14,1493208000,44.56,1493168400,37.14,1493208000,32.71,0.71,1010.06,NA,2.54,13.81,1493154000,326,0.75,7,1493150400,9.32,38.87,2017-04-25T10:00:00Z,47.3,2017-04-25T23:00:00Z,37.11,2017-04-25T15:00:00Z,45.12,2017-04-26T02:00:00Z,NA,rain,NA
2017-04-26T12:00:00Z,Light rain overnight.,rain,2017-04-26T12:33:02Z,2017-04-27T02:17:52Z,0.02,0.0013,0.0131,2017-04-27T03:00:00Z,0.55,54.01,1493240400,38.53,1493298000,54.01,1493240400,33.17,1493298000,32.16,0.63,1010.72,NA,1.69,11.94,1493240400,174,0.65,7,1493236800,9.85,37.14,2017-04-26T12:00:00Z,54.01,2017-04-26T21:00:00Z,37.14,2017-04-26T12:00:00Z,54.01,2017-04-26T21:00:00Z,NA,rain,NA
2017-04-27T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-27T12:31:43Z,2017-04-28T02:18:54Z,0.05,0.0034,0.0346,2017-04-27T09:00:00Z,0.5,45.15,1493330400,32.09,1493384400,41.47,1493330400,30.32,1493377200,27.01,0.56,1008.6,NA,4.77,19.3,1493323200,316,0.68,8,1493319600,9.77,38.53,2017-04-27T13:00:00Z,45.15,2017-04-27T22:00:00Z,33.17,2017-04-27T13:00:00Z,43.94,2017-04-27T06:00:00Z,NA,rain,NA
2017-04-28T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-28T12:30:25Z,2017-04-29T02:19:56Z,0.09,0.0017,0.0062,2017-04-28T21:00:00Z,0.36,40.29,1493424000,34.06,1493470800,36.82,1493424000,31.03,1493467200,26.59,0.66,1012.8,NA,3.87,15.01,1493416800,322,0.74,7,1493406000,9.38,32.09,2017-04-28T13:00:00Z,40.29,2017-04-29T00:00:00Z,30.32,2017-04-28T11:00:00Z,36.82,2017-04-29T00:00:00Z,0.096,snow,NA
2017-04-29T12:00:00Z,Clear throughout the day.,clear-day,2017-04-29T12:29:08Z,2017-04-30T02:20:59Z,0.12,1e-4,7e-4,2017-04-29T21:00:00Z,0.05,52.29,1493503200,35.29,1493553600,52.29,1493503200,35.29,1493553600,22.67,0.46,1019.77,NA,4.07,18.68,1493503200,346,0.12,10,1493492400,10,34.06,2017-04-29T13:00:00Z,52.29,2017-04-29T22:00:00Z,31.03,2017-04-29T12:00:00Z,52.29,2017-04-29T22:00:00Z,NA,rain,NA
2017-04-30T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-04-30T12:27:52Z,2017-05-01T02:22:01Z,0.16,0,0,NA,0,57.92,1493586000,44.34,1493643600,57.92,1493586000,44.34,1493643600,24.7,0.42,1020.13,NA,0.45,11.81,1493593200,283,0.4,6,1493571600,10,35.29,2017-04-30T12:00:00Z,57.92,2017-04-30T21:00:00Z,35.29,2017-04-30T12:00:00Z,57.92,2017-04-30T21:00:00Z,NA,NA,NA
2017-05-01T12:00:00Z,Mostly cloudy until afternoon.,partly-cloudy-day,2017-05-01T12:26:38Z,2017-05-02T02:23:03Z,0.2,0,0,NA,0,61.07,1493679600,47,1493715600,61.07,1493679600,47,1493715600,31.52,0.45,1016.92,NA,1.81,13.95,1493668800,303,0.44,8,1493668800,9.98,44.34,2017-05-01T13:00:00Z,61.07,2017-05-01T23:00:00Z,44.34,2017-05-01T13:00:00Z,61.07,2017-05-01T23:00:00Z,NA,NA,NA
2017-05-02T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-05-02T12:25:24Z,2017-05-03T02:24:05Z,0.23,0,0,NA,0,60.9,1493766000,41.54,1493812800,60.9,1493766000,41.54,1493812800,31.48,0.45,1016.85,NA,2.15,16.71,1493762400,328,0.5,7,1493751600,10,47,2017-05-02T09:00:00Z,60.9,2017-05-02T23:00:00Z,47,2017-05-02T09:00:00Z,60.9,2017-05-02T23:00:00Z,NA,NA,NA
2017-05-03T12:00:00Z,Clear throughout the day.,clear-day,2017-05-03T12:24:12Z,2017-05-04T02:25:07Z,0.27,0,0,NA,0,66.66,1493852400,46.06,1493899200,66.66,1493852400,46.06,1493899200,30.28,0.41,1021.35,NA,0.7,10.34,1493848800,306,0.02,10,1493838000,10,41.54,2017-05-03T12:00:00Z,66.66,2017-05-03T23:00:00Z,41.54,2017-05-03T12:00:00Z,66.66,2017-05-03T23:00:00Z,NA,NA,NA
2017-05-04T12:00:00Z,Clear throughout the day.,clear-day,2017-05-04T12:23:02Z,2017-05-05T02:26:08Z,0.31,0,0,NA,0,75.82,1493942400,52.52,1493985600,75.82,1493942400,52.52,1493985600,31.62,0.35,1017.66,38.27,0.21,8.4,1493935200,215,0,10,1493924400,10,46.06,2017-05-04T12:00:00Z,75.82,2017-05-05T00:00:00Z,46.06,2017-05-04T12:00:00Z,75.82,2017-05-05T00:00:00Z,NA,NA,NA
2017-05-05T12:00:00Z,Partly cloudy starting in the evening.,partly-cloudy-night,2017-05-05T12:21:52Z,2017-05-06T02:27:10Z,0.34,0,0,NA,0,83.33,1494025200,61.32,1494072000,83.33,1494025200,61.32,1494072000,32.6,0.29,1011.08,NA,1.87,15.38,1494043200,162,0.08,10,1494010800,10,52.52,2017-05-05T12:00:00Z,83.33,2017-05-05T23:00:00Z,52.52,2017-05-05T12:00:00Z,83.33,2017-05-05T23:00:00Z,NA,NA,NA
2017-05-06T12:00:00Z,Mostly cloudy until evening.,partly-cloudy-day,2017-05-06T12:20:44Z,2017-05-07T02:28:11Z,0.37,6e-4,0.009,2017-05-07T00:00:00Z,0.3,78.78,1494100800,59.03,1494162000,78.78,1494100800,59.03,1494162000,35,0.31,1003.32,NA,3.85,20.85,1494104400,141,0.45,6,1494097200,9.91,61.32,2017-05-06T12:00:00Z,78.78,2017-05-06T20:00:00Z,61.32,2017-05-06T12:00:00Z,78.78,2017-05-06T20:00:00Z,NA,rain,NA
2017-05-07T12:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2017-05-07T12:19:37Z,2017-05-08T02:29:12Z,0.4,0,0,NA,0,75.15,1494194400,53.04,1494248400,75.15,1494194400,53.04,1494248400,37.34,0.36,1002.87,NA,0.9,13.98,1494136800,152,0.11,9,1494180000,10,59.03,2017-05-07T13:00:00Z,75.15,2017-05-07T22:00:00Z,59.03,2017-05-07T13:00:00Z,75.15,2017-05-07T22:00:00Z,NA,NA,NA
2017-05-08T12:00:00Z,Partly cloudy until afternoon.,partly-cloudy-day,2017-05-08T12:18:32Z,2017-05-09T02:30:13Z,0.44,8e-4,0.0054,2017-05-08T11:00:00Z,0.33,67.91,1494280800,49.76,1494331200,67.91,1494280800,49.76,1494331200,42.37,0.52,1009.44,NA,0.96,12.96,1494288000,335,0.33,9,1494270000,10,53.04,2017-05-08T13:00:00Z,67.91,2017-05-08T22:00:00Z,53.04,2017-05-08T13:00:00Z,67.91,2017-05-08T22:00:00Z,NA,rain,NA
2017-05-09T12:00:00Z,Partly cloudy in the evening.,partly-cloudy-day,2017-05-09T12:17:28Z,2017-05-10T02:31:14Z,0.47,0,0,NA,0,71.01,1494367200,50.66,1494421200,71.01,1494367200,50.66,1494421200,40.77,0.49,1009.27,NA,1.97,16.02,1494370800,334,0.09,10,1494356400,10,49.76,2017-05-09T12:00:00Z,71.01,2017-05-09T22:00:00Z,49.76,2017-05-09T12:00:00Z,71.01,2017-05-09T22:00:00Z,NA,NA,NA
2017-05-10T12:00:00Z,Clear throughout the day.,clear-day,2017-05-10T12:16:26Z,2017-05-11T02:32:14Z,0.51,0,0,NA,0,71.81,1494457200,51.78,1494504000,71.81,1494457200,51.78,1494504000,39.24,0.45,1009.98,NA,1.5,14.48,1494457200,344,0.06,10,1494442800,10,50.66,2017-05-10T13:00:00Z,71.81,2017-05-10T23:00:00Z,50.66,2017-05-10T13:00:00Z,71.81,2017-05-10T23:00:00Z,NA,NA,NA
2017-05-11T12:00:00Z,Clear throughout the day.,clear-day,2017-05-11T12:15:25Z,2017-05-12T02:33:14Z,0.53,0,0,NA,0,78.17,1494547200,57.26,1494590400,78.17,1494547200,57.26,1494590400,35.54,0.36,1014.47,NA,1.59,10.05,1494536400,165,0,10,1494529200,10,51.78,2017-05-11T12:00:00Z,78.17,2017-05-12T00:00:00Z,51.78,2017-05-11T12:00:00Z,78.17,2017-05-12T00:00:00Z,NA,NA,NA
2017-05-12T12:00:00Z,Partly cloudy in the evening.,partly-cloudy-day,2017-05-12T12:14:25Z,2017-05-13T02:34:13Z,0.56,0,0,NA,0,80.51,1494630000,47.54,1494676800,80.51,1494630000,47.54,1494676800,33.99,0.29,1007.89,NA,5.61,21.88,1494633600,182,0.09,10,1494615600,10,57.26,2017-05-12T12:00:00Z,80.51,2017-05-12T23:00:00Z,57.26,2017-05-12T12:00:00Z,80.51,2017-05-12T23:00:00Z,NA,NA,NA
2017-05-13T12:00:00Z,Clear throughout the day.,clear-day,2017-05-13T12:13:27Z,2017-05-14T02:35:12Z,0.59,0,0,NA,0,57.75,1494716400,40.23,1494763200,57.75,1494716400,40.23,1494763200,29.65,0.4,1006.84,NA,2.08,20.95,1494702000,295,0.07,10,1494702000,10,43.23,2017-05-14T04:00:00Z,64.8,2017-05-13T06:00:00Z,43.23,2017-05-14T04:00:00Z,64.8,2017-05-13T06:00:00Z,NA,NA,NA
2017-05-14T12:00:00Z,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,2017-05-14T12:12:31Z,2017-05-15T02:36:11Z,0.62,0,0,NA,0,68.69,1494799200,52.08,1494853200,68.69,1494799200,52.08,1494853200,26.7,0.37,1008.91,NA,0.09,14.13,1494802800,215,0.15,9,1494784800,10,40.23,2017-05-14T12:00:00Z,68.69,2017-05-14T22:00:00Z,40.23,2017-05-14T12:00:00Z,68.69,2017-05-14T22:00:00Z,NA,NA,NA
2017-05-15T12:00:00Z,Mostly cloudy starting in the afternoon.,partly-cloudy-day,2017-05-15T12:11:36Z,2017-05-16T02:37:09Z,0.65,0,0,NA,0,67.17,1494885600,45.79,1494936000,67.17,1494885600,45.79,1494936000,27.75,0.31,1006.46,34.05,1.44,15.63,1494896400,210,0.39,9,1494878400,9.99,52.08,2017-05-15T13:00:00Z,67.17,2017-05-15T22:00:00Z,52.08,2017-05-15T13:00:00Z,67.17,2017-05-15T22:00:00Z,NA,NA,NA
2017-05-16T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-05-16T12:10:42Z,2017-05-17T02:38:06Z,0.68,6e-4,0.0036,2017-05-16T20:00:00Z,0.37,61.83,1494979200,35.33,1495026000,61.83,1494979200,30.78,1495022400,35.1,0.52,1005.5,NA,2.15,13.49,1494964800,192,0.64,7,1494957600,10,45.79,2017-05-16T12:00:00Z,61.83,2017-05-17T00:00:00Z,45.79,2017-05-16T12:00:00Z,61.83,2017-05-17T00:00:00Z,NA,rain,NA
2017-05-17T12:00:00Z,Snow (< 1 in.) in the morning.,snow,2017-05-17T12:09:51Z,2017-05-18T02:39:03Z,0.71,0.0057,0.0509,2017-05-17T11:00:00Z,0.56,43.79,1495062000,31.97,1495105200,43.78,1495058400,31.97,1495105200,28.45,0.61,1009.56,NA,2.33,19.44,1495018800,292,0.82,6,1495040400,9.35,34.87,2017-05-18T05:00:00Z,53.82,2017-05-17T06:00:00Z,30.78,2017-05-17T12:00:00Z,53.82,2017-05-17T06:00:00Z,NA,rain,NA
2017-05-18T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-05-18T12:09:01Z,2017-05-19T02:40:00Z,0.74,1e-4,8e-4,2017-05-18T15:00:00Z,0.13,47.07,1495144800,39.47,1495195200,45.11,1495144800,39.47,1495195200,27.23,0.61,1015.66,NA,2.06,14.09,1495148400,345,0.62,8,1495130400,10,31.97,2017-05-18T11:00:00Z,47.07,2017-05-18T22:00:00Z,31.97,2017-05-18T11:00:00Z,45.11,2017-05-18T22:00:00Z,NA,rain,NA
2017-05-19T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-05-19T12:08:12Z,2017-05-20T02:40:55Z,0.78,0,3e-4,2017-05-19T10:00:00Z,0,55.5,1495234800,39.92,1495281600,55.5,1495234800,39.92,1495281600,30.21,0.52,1018.72,NA,1.83,11.13,1495231200,333,0.65,6,1495216800,10,39.47,2017-05-19T12:00:00Z,55.5,2017-05-19T23:00:00Z,39.47,2017-05-19T12:00:00Z,55.5,2017-05-19T23:00:00Z,NA,NA,NA
2017-05-20T12:00:00Z,Mostly cloudy overnight.,partly-cloudy-night,2017-05-20T12:07:25Z,2017-05-21T02:41:50Z,0.81,0,0,NA,0,65.41,1495324800,49,1495375200,65.41,1495324800,49,1495375200,31.1,0.45,1018.63,NA,0.34,10.18,1495317600,285,0.08,10,1495303200,10,39.92,2017-05-20T12:00:00Z,65.41,2017-05-21T00:00:00Z,39.92,2017-05-20T12:00:00Z,65.41,2017-05-21T00:00:00Z,NA,NA,NA
2017-05-21T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-05-21T12:06:40Z,2017-05-22T02:42:45Z,0.85,0.003,0.0243,2017-05-21T14:00:00Z,0.56,62.44,1495411200,45.24,1495454400,62.44,1495411200,45.24,1495454400,40.27,0.6,1019.48,NA,0.11,11.44,1495396800,315,0.62,6,1495389600,9.92,49,2017-05-21T14:00:00Z,62.44,2017-05-22T00:00:00Z,49,2017-05-21T14:00:00Z,62.44,2017-05-22T00:00:00Z,NA,rain,NA
2017-05-22T12:00:00Z,Partly cloudy in the afternoon.,partly-cloudy-day,2017-05-22T12:05:57Z,2017-05-23T02:43:38Z,0.88,0,0,NA,0,70.35,1495494000,51.55,1495540800,70.35,1495494000,51.55,1495540800,38.06,0.5,1020.23,NA,1.61,13.18,1495490400,332,0.09,11,1495479600,10,45.24,2017-05-22T12:00:00Z,70.35,2017-05-22T23:00:00Z,45.24,2017-05-22T12:00:00Z,70.35,2017-05-22T23:00:00Z,NA,NA,NA
2017-05-23T12:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2017-05-23T12:05:15Z,2017-05-24T02:44:31Z,0.92,0,0,NA,0,76.93,1495584000,53.59,1495627200,76.93,1495584000,53.59,1495627200,37.13,0.39,1017.03,NA,0.41,12.48,1495576800,324,0.16,9,1495566000,10,51.55,2017-05-23T12:00:00Z,76.93,2017-05-24T00:00:00Z,51.55,2017-05-23T12:00:00Z,76.93,2017-05-24T00:00:00Z,NA,NA,NA
2017-05-24T12:00:00Z,Partly cloudy starting in the evening.,partly-cloudy-day,2017-05-24T12:04:36Z,2017-05-25T02:45:23Z,0.96,1e-4,0.0018,2017-05-25T04:00:00Z,0.1,82.07,1495663200,54.74,1495717200,82.07,1495663200,54.74,1495717200,36.06,0.33,1005.03,NA,1.68,15.52,1495666800,203,0.17,11,1495652400,10,53.59,2017-05-24T12:00:00Z,82.07,2017-05-24T22:00:00Z,53.59,2017-05-24T12:00:00Z,82.07,2017-05-24T22:00:00Z,NA,rain,NA
2017-05-25T12:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2017-05-25T12:03:57Z,2017-05-26T02:46:14Z,0.01,0,5e-4,2017-05-25T20:00:00Z,0,66.19,1495756800,52.35,1495792800,66.19,1495756800,52.35,1495792800,34.84,0.38,1001.08,NA,2.09,17.07,1495702800,321,0.35,8,1495738800,10,54.43,2017-05-26T05:00:00Z,66.19,2017-05-26T00:00:00Z,54.43,2017-05-26T05:00:00Z,66.19,2017-05-26T00:00:00Z,NA,NA,NA
2017-05-26T12:00:00Z,Partly cloudy throughout the day.,partly-cloudy-day,2017-05-26T12:03:21Z,2017-05-27T02:47:04Z,0.04,0,0,NA,0,64.15,1495836000,44.9,1495886400,64.15,1495836000,44.9,1495886400,34.36,0.42,1008,29.61,2.1,15.44,1495832400,326,0.31,9,1495825200,10,52.35,2017-05-26T10:00:00Z,64.15,2017-05-26T22:00:00Z,52.35,2017-05-26T10:00:00Z,64.15,2017-05-26T22:00:00Z,NA,NA,NA
2017-05-27T12:00:00Z,Partly cloudy in the morning.,partly-cloudy-day,2017-05-27T12:02:47Z,2017-05-28T02:47:53Z,0.07,0,0,NA,0,66.82,1495926000,47.36,1495972800,66.82,1495926000,47.36,1495972800,35.26,0.47,1013.01,29.29,2.23,12.68,1495918800,330,0.05,11,1495911600,10,44.9,2017-05-27T12:00:00Z,66.82,2017-05-27T23:00:00Z,44.9,2017-05-27T12:00:00Z,66.82,2017-05-27T23:00:00Z,NA,NA,NA
2017-05-28T12:00:00Z,Clear throughout the day.,clear-day,2017-05-28T12:02:14Z,2017-05-29T02:48:41Z,0.11,0,0,NA,0,75.07,1496016000,50.91,1496059200,75.07,1496016000,50.91,1496059200,33.17,0.37,1019.9,NA,0.31,9.81,1496016000,302,0,11,1495998000,10,47.36,2017-05-28T12:00:00Z,75.07,2017-05-29T00:00:00Z,47.36,2017-05-28T12:00:00Z,75.07,2017-05-29T00:00:00Z,NA,NA,NA
2017-05-29T12:00:00Z,Clear throughout the day.,clear-day,2017-05-29T12:01:43Z,2017-05-30T02:49:28Z,0.15,0,0,NA,0,79.34,1496102400,55.35,1496145600,79.34,1496102400,55.35,1496145600,32.98,0.32,1015.79,NA,0.05,9.42,1496091600,214,0,11,1496084400,10,50.91,2017-05-29T12:00:00Z,79.34,2017-05-30T00:00:00Z,50.91,2017-05-29T12:00:00Z,79.34,2017-05-30T00:00:00Z,NA,NA,NA
2017-05-30T12:00:00Z,Clear throughout the day.,clear-day,2017-05-30T12:01:14Z,2017-05-31T02:50:14Z,0.18,0,0,NA,0,82.77,1496178000,59.31,1496232000,82.77,1496178000,59.31,1496232000,33.2,0.29,1012.29,28.09,0.67,14.24,1496181600,148,0.02,11,1496170800,10,55.35,2017-05-30T12:00:00Z,82.77,2017-05-30T21:00:00Z,55.35,2017-05-30T12:00:00Z,82.77,2017-05-30T21:00:00Z,NA,NA,NA
2017-05-31T12:00:00Z,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,2017-05-31T12:00:47Z,2017-06-01T02:50:58Z,0.22,0,0,NA,0,83.59,1496268000,61.73,1496318400,83.59,1496268000,61.73,1496318400,32.73,0.25,1010.13,27.7,2.9,18.25,1496264400,153,0.11,11,1496257200,10,59.31,2017-05-31T12:00:00Z,83.59,2017-05-31T22:00:00Z,59.31,2017-05-31T12:00:00Z,83.59,2017-05-31T22:00:00Z,NA,NA,NA
2017-06-01T12:00:00Z,Mostly cloudy throughout the day.,partly-cloudy-day,2017-06-01T12:00:22Z,2017-06-02T02:51:42Z,0.26,2e-4,0.0023,2017-06-02T01:00:00Z,0.06,75.91,1496336400,54.96,1496404800,75.91,1496336400,54.96,1496404800,40.18,0.36,1009.9,27.37,2.61,14.84,1496347200,142,0.54,7,1496340000,9.99,61.73,2017-06-01T12:00:00Z,75.91,2017-06-01T17:00:00Z,61.73,2017-06-01T12:00:00Z,75.91,2017-06-01T17:00:00Z,NA,rain,NA
2017-06-02T12:00:00Z,Clear throughout the day.,clear-day,2017-06-02T11:59:58Z,2017-06-03T02:52:24Z,0.29,4e-4,0.0094,2017-06-02T15:00:00Z,0.03,77.03,1496440800,53.81,1496491200,77.03,1496440800,53.81,1496491200,40.5,0.41,1013.75,NA,1.36,13.03,1496440800,333,0.1,11,1496430000,10,54.96,2017-06-02T12:00:00Z,77.03,2017-06-02T22:00:00Z,54.96,2017-06-02T12:00:00Z,77.03,2017-06-02T22:00:00Z,NA,rain,NA
2017-06-03T12:00:00Z,"Partly cloudy starting in the afternoon, continuing until evening.",partly-cloudy-day,2017-06-03T11:59:37Z,2017-06-04T02:53:05Z,0.32,0,0,NA,0,86.3,1496534400,63.25,1496577600,86.3,1496534400,63.25,1496577600,35.26,0.29,1014.03,NA,0.42,8.93,1496523600,134,0.08,11,1496516400,10,53.81,2017-06-03T12:00:00Z,86.3,2017-06-04T00:00:00Z,53.81,2017-06-03T12:00:00Z,86.3,2017-06-04T00:00:00Z,NA,NA,NA
2017-06-04T12:00:00Z,Clear throughout the day.,clear-day,2017-06-04T11:59:17Z,2017-06-05T02:53:45Z,0.35,0,0,NA,0,89.44,1496613600,64.25,1496664000,89.44,1496613600,64.25,1496664000,35.82,0.25,1008.61,NA,2.73,13.87,1496610000,169,0.04,11,1496602800,10,63.25,2017-06-04T12:00:00Z,89.44,2017-06-04T22:00:00Z,63.25,2017-06-04T12:00:00Z,89.44,2017-06-04T22:00:00Z,NA,NA,NA
2017-06-05T12:00:00Z,Clear throughout the day.,clear-day,2017-06-05T11:59:00Z,2017-06-06T02:54:23Z,0.39,0,0,NA,0,83.3,1496700000,60.57,1496750400,83.3,1496700000,60.57,1496750400,42.02,0.32,1009.7,NA,0.84,11.95,1496646000,299,0.01,11,1496689200,10,64.25,2017-06-05T12:00:00Z,83.3,2017-06-05T22:00:00Z,64.25,2017-06-05T12:00:00Z,83.3,2017-06-05T22:00:00Z,NA,NA,NA
2017-06-06T12:00:00Z,Clear throughout the day.,clear-day,2017-06-06T11:58:44Z,2017-06-07T02:55:00Z,0.42,0,0,NA,0,88.84,1496790000,65.42,1496836800,88.84,1496790000,65.42,1496836800,38.83,0.3,1011.67,NA,0.88,12.41,1496786400,178,0,11,1496775600,10,60.57,2017-06-06T12:00:00Z,88.84,2017-06-06T23:00:00Z,60.57,2017-06-06T12:00:00Z,88.84,2017-06-06T23:00:00Z,NA,NA,NA
2017-06-07T12:00:00Z,Clear throughout the day.,clear-day,2017-06-07T11:58:30Z,2017-06-08T02:55:36Z,0.44,0,0,NA,0,90.33,1496876400,64.82,1496923200,90.33,1496876400,64.82,1496923200,33.77,0.22,1009.54,NA,2.64,14.61,1496865600,176,0,11,1496862000,10,65.42,2017-06-07T12:00:00Z,90.33,2017-06-07T23:00:00Z,65.42,2017-06-07T12:00:00Z,90.33,2017-06-07T23:00:00Z,NA,NA,NA
2017-06-08T12:00:00Z,Partly cloudy until evening.,partly-cloudy-day,2017-06-08T11:58:18Z,2017-06-09T02:56:10Z,0.47,0,0,NA,0,87.58,1496959200,63.47,1497013200,87.58,1496959200,63.47,1497013200,25.4,0.16,1008.13,24.87,5.06,20.31,1496966400,182,0.27,8,1496948400,10,64.82,2017-06-08T12:00:00Z,87.58,2017-06-08T22:00:00Z,64.82,2017-06-08T12:00:00Z,87.58,2017-06-08T22:00:00Z,NA,NA,NA
